state,county,type,conf,delta
Illinois,McHenry,retail_rec,1,-54.0
Illinois,McHenry,groc_pharm,1,-23.0
Illinois,McHenry,parks,1,-26.0
Illinois,McHenry,transit,1,-61.0
Illinois,McHenry,work,1,-38.0
Illinois,McHenry,home,1,13.0
Illinois,McLean,retail_rec,1,-53.0
Illinois,McLean,groc_pharm,1,-28.0
Illinois,McLean,parks,1,1.0
Illinois,McLean,transit,1,-37.0
Illinois,McLean,work,1,-41.0
Illinois,McLean,home,1,12.0
Illinois,Menard,retail_rec,0,-62.0
Illinois,Menard,groc_pharm,0,
Illinois,Menard,parks,0,
Illinois,Menard,transit,0,
Illinois,Menard,work,0,-42.0
Illinois,Menard,home,0,
Illinois,Mercer,retail_rec,1,-63.0
Illinois,Mercer,groc_pharm,0,
Illinois,Mercer,parks,0,
Illinois,Mercer,transit,0,
Illinois,Mercer,work,0,-33.0
Illinois,Mercer,home,0,
Illinois,Monroe,retail_rec,1,-37.0
Illinois,Monroe,groc_pharm,1,-12.0
Illinois,Monroe,parks,0,
Illinois,Monroe,transit,0,
Illinois,Monroe,work,1,-33.0
Illinois,Monroe,home,0,16.0
Illinois,Montgomery,retail_rec,1,-37.0
Illinois,Montgomery,groc_pharm,1,-13.0
Illinois,Montgomery,parks,0,
Illinois,Montgomery,transit,0,
Illinois,Montgomery,work,1,-28.0
Illinois,Montgomery,home,0,1.0
Illinois,Morgan,retail_rec,1,-39.0
Illinois,Morgan,groc_pharm,1,-3.0
Illinois,Morgan,parks,0,
Illinois,Morgan,transit,0,-14.0
Illinois,Morgan,work,1,-34.0
Illinois,Morgan,home,0,6.0
Illinois,Moultrie,retail_rec,0,-56.0
Illinois,Moultrie,groc_pharm,0,
Illinois,Moultrie,parks,0,
Illinois,Moultrie,transit,0,
Illinois,Moultrie,work,0,-26.0
Illinois,Moultrie,home,0,
Illinois,Ogle,retail_rec,1,-46.0
Illinois,Ogle,groc_pharm,1,-9.0
Illinois,Ogle,parks,0,
Illinois,Ogle,transit,0,
Illinois,Ogle,work,1,-27.0
Illinois,Ogle,home,0,17.0
Illinois,Peoria,retail_rec,1,-50.0
Illinois,Peoria,groc_pharm,1,-19.0
Illinois,Peoria,parks,1,-16.0
Illinois,Peoria,transit,1,-45.0
Illinois,Peoria,work,1,-35.0
Illinois,Peoria,home,1,11.0
Illinois,Perry,retail_rec,1,-35.0
Illinois,Perry,groc_pharm,1,-4.0
Illinois,Perry,parks,0,
Illinois,Perry,transit,0,
Illinois,Perry,work,1,-28.0
Illinois,Perry,home,0,
Illinois,Piatt,retail_rec,0,-55.0
Illinois,Piatt,groc_pharm,0,
Illinois,Piatt,parks,0,
Illinois,Piatt,transit,0,
Illinois,Piatt,work,0,-26.0
Illinois,Piatt,home,0,
Illinois,Pike,retail_rec,1,-36.0
Illinois,Pike,groc_pharm,0,-11.0
Illinois,Pike,parks,0,
Illinois,Pike,transit,0,
Illinois,Pike,work,0,-19.0
Illinois,Pike,home,0,
Illinois,Pulaski,retail_rec,0,
Illinois,Pulaski,groc_pharm,0,
Illinois,Pulaski,parks,0,
Illinois,Pulaski,transit,0,
Illinois,Pulaski,work,0,-33.0
Illinois,Pulaski,home,0,
Illinois,Putnam,retail_rec,0,
Illinois,Putnam,groc_pharm,0,
Illinois,Putnam,parks,0,
Illinois,Putnam,transit,0,
Illinois,Putnam,work,0,-38.0
Illinois,Putnam,home,0,
Illinois,Randolph,retail_rec,1,-24.0
Illinois,Randolph,groc_pharm,1,9.0
Illinois,Randolph,parks,0,
Illinois,Randolph,transit,0,
Illinois,Randolph,work,1,-24.0
Illinois,Randolph,home,0,10.0
Illinois,Richland,retail_rec,1,-32.0
Illinois,Richland,groc_pharm,0,-11.0
Illinois,Richland,parks,0,
Illinois,Richland,transit,0,
Illinois,Richland,work,0,-19.0
Illinois,Richland,home,0,
Illinois,Rock Island,retail_rec,1,-50.0
Illinois,Rock Island,groc_pharm,1,0.0
Illinois,Rock Island,parks,1,-55.0
Illinois,Rock Island,transit,1,-57.0
Illinois,Rock Island,work,1,-36.0
Illinois,Rock Island,home,1,10.0
Illinois,Saline,retail_rec,1,-20.0
Illinois,Saline,groc_pharm,1,1.0
Illinois,Saline,parks,0,
Illinois,Saline,transit,0,
Illinois,Saline,work,1,-24.0
Illinois,Saline,home,0,
Illinois,Sangamon,retail_rec,1,-47.0
Illinois,Sangamon,groc_pharm,1,-18.0
Illinois,Sangamon,parks,0,31.0
Illinois,Sangamon,transit,1,-38.0
Illinois,Sangamon,work,1,-36.0
Illinois,Sangamon,home,1,10.0
Illinois,Schuyler,retail_rec,0,-55.0
Illinois,Schuyler,groc_pharm,0,
Illinois,Schuyler,parks,0,
Illinois,Schuyler,transit,0,
Illinois,Schuyler,work,0,-29.0
Illinois,Schuyler,home,0,
Illinois,Shelby,retail_rec,1,-20.0
Illinois,Shelby,groc_pharm,0,
Illinois,Shelby,parks,0,
Illinois,Shelby,transit,0,
Illinois,Shelby,work,1,-31.0
Illinois,Shelby,home,0,
Illinois,St. Clair,retail_rec,1,-45.0
Illinois,St. Clair,groc_pharm,1,-13.0
Illinois,St. Clair,parks,1,52.0
Illinois,St. Clair,transit,1,-26.0
Illinois,St. Clair,work,1,-34.0
Illinois,St. Clair,home,1,10.0
Illinois,Stark,retail_rec,0,
Illinois,Stark,groc_pharm,0,
Illinois,Stark,parks,0,
Illinois,Stark,transit,0,
Illinois,Stark,work,0,-36.0
Illinois,Stark,home,0,
Illinois,Stephenson,retail_rec,1,-44.0
Illinois,Stephenson,groc_pharm,1,-27.0
Illinois,Stephenson,parks,0,
Illinois,Stephenson,transit,0,
Illinois,Stephenson,work,1,-30.0
Illinois,Stephenson,home,0,17.0
Illinois,Tazewell,retail_rec,1,-41.0
Illinois,Tazewell,groc_pharm,1,-9.0
Illinois,Tazewell,parks,0,-15.0
Illinois,Tazewell,transit,0,
Illinois,Tazewell,work,1,-33.0
Illinois,Tazewell,home,1,11.0
Illinois,Union,retail_rec,1,-8.0
Illinois,Union,groc_pharm,1,-5.0
Illinois,Union,parks,0,
Illinois,Union,transit,0,
Illinois,Union,work,1,-23.0
Illinois,Union,home,0,
Illinois,Vermilion,retail_rec,1,-39.0
Illinois,Vermilion,groc_pharm,1,-15.0
Illinois,Vermilion,parks,0,
Illinois,Vermilion,transit,1,-31.0
Illinois,Vermilion,work,1,-26.0
Illinois,Vermilion,home,1,9.0
Illinois,Wabash,retail_rec,1,-33.0
Illinois,Wabash,groc_pharm,1,-17.0
Illinois,Wabash,parks,0,
Illinois,Wabash,transit,0,
Illinois,Wabash,work,0,-32.0
Illinois,Wabash,home,0,
Illinois,Warren,retail_rec,1,-48.0
Illinois,Warren,groc_pharm,1,0.0
Illinois,Warren,parks,0,
Illinois,Warren,transit,0,
Illinois,Warren,work,0,-20.0
Illinois,Warren,home,0,
Illinois,Washington,retail_rec,1,-58.0
Illinois,Washington,groc_pharm,1,0.0
Illinois,Washington,parks,0,
Illinois,Washington,transit,0,
Illinois,Washington,work,0,-40.0
Illinois,Washington,home,0,
Illinois,Wayne,retail_rec,1,-30.0
Illinois,Wayne,groc_pharm,0,-8.0
Illinois,Wayne,parks,0,
Illinois,Wayne,transit,0,
Illinois,Wayne,work,0,-24.0
Illinois,Wayne,home,0,
Illinois,White,retail_rec,1,-23.0
Illinois,White,groc_pharm,0,-7.0
Illinois,White,parks,0,
Illinois,White,transit,0,
Illinois,White,work,0,-23.0
Illinois,White,home,0,
Illinois,Whiteside,retail_rec,1,-53.0
Illinois,Whiteside,groc_pharm,1,-24.0
Illinois,Whiteside,parks,0,
Illinois,Whiteside,transit,0,
Illinois,Whiteside,work,1,-30.0
Illinois,Whiteside,home,0,18.0
Illinois,Will,retail_rec,1,-54.0
Illinois,Will,groc_pharm,1,-27.0
Illinois,Will,parks,1,-36.0
Illinois,Will,transit,1,-28.0
Illinois,Will,work,1,-36.0
Illinois,Will,home,1,14.0
Illinois,Williamson,retail_rec,1,-33.0
Illinois,Williamson,groc_pharm,1,-15.0
Illinois,Williamson,parks,0,-45.0
Illinois,Williamson,transit,1,-16.0
Illinois,Williamson,work,1,-32.0
Illinois,Williamson,home,0,17.0
Illinois,Winnebago,retail_rec,1,-47.0
Illinois,Winnebago,groc_pharm,1,-30.0
Illinois,Winnebago,parks,1,-40.0
Illinois,Winnebago,transit,1,-40.0
Illinois,Winnebago,work,1,-36.0
Illinois,Winnebago,home,1,11.0
Illinois,Woodford,retail_rec,1,-61.0
Illinois,Woodford,groc_pharm,1,-5.0
Illinois,Woodford,parks,0,
Illinois,Woodford,transit,0,
Illinois,Woodford,work,1,-34.0
Illinois,Woodford,home,0,15.0
Indiana,Adams,retail_rec,1,-43.0
Indiana,Adams,groc_pharm,0,-25.0
Indiana,Adams,parks,0,
Indiana,Adams,transit,0,
Indiana,Adams,work,1,-33.0
Indiana,Adams,home,0,8.0
Indiana,Allen,retail_rec,1,-54.0
Indiana,Allen,groc_pharm,1,-36.0
Indiana,Allen,parks,1,13.0
Indiana,Allen,transit,1,-44.0
Indiana,Allen,work,1,-39.0
Indiana,Allen,home,1,12.0
Indiana,Bartholomew,retail_rec,1,-49.0
Indiana,Bartholomew,groc_pharm,1,-30.0
Indiana,Bartholomew,parks,0,10.0
Indiana,Bartholomew,transit,0,-28.0
Indiana,Bartholomew,work,1,-45.0
Indiana,Bartholomew,home,1,26.0
Indiana,Benton,retail_rec,0,
Indiana,Benton,groc_pharm,0,
Indiana,Benton,parks,0,
Indiana,Benton,transit,0,
Indiana,Benton,work,0,-42.0
Indiana,Benton,home,0,
Indiana,Blackford,retail_rec,1,-51.0
Indiana,Blackford,groc_pharm,1,-17.0
Indiana,Blackford,parks,0,
Indiana,Blackford,transit,0,
Indiana,Blackford,work,0,-24.0
Indiana,Blackford,home,0,
Indiana,Boone,retail_rec,1,-51.0
Indiana,Boone,groc_pharm,1,-28.0
Indiana,Boone,parks,0,
Indiana,Boone,transit,1,-19.0
Indiana,Boone,work,1,-39.0
Indiana,Boone,home,0,26.0
Indiana,Brown,retail_rec,1,-68.0
Indiana,Brown,groc_pharm,1,-4.0
Indiana,Brown,parks,0,
Indiana,Brown,transit,0,
Indiana,Brown,work,0,-37.0
Indiana,Brown,home,0,
Indiana,Carroll,retail_rec,1,-52.0
Indiana,Carroll,groc_pharm,0,-14.0
Indiana,Carroll,parks,0,
Indiana,Carroll,transit,0,
Indiana,Carroll,work,1,-38.0
Indiana,Carroll,home,0,
Indiana,Cass,retail_rec,1,-38.0
Indiana,Cass,groc_pharm,1,-17.0
Indiana,Cass,parks,0,
Indiana,Cass,transit,0,
Indiana,Cass,work,1,-34.0
Indiana,Cass,home,0,18.0
Indiana,Clark,retail_rec,1,-48.0
Indiana,Clark,groc_pharm,1,-10.0
Indiana,Clark,parks,0,64.0
Indiana,Clark,transit,1,-14.0
Indiana,Clark,work,1,-36.0
Indiana,Clark,home,1,10.0
Indiana,Clay,retail_rec,1,-33.0
Indiana,Clay,groc_pharm,1,-35.0
Indiana,Clay,parks,0,
Indiana,Clay,transit,1,-21.0
Indiana,Clay,work,1,-32.0
Indiana,Clay,home,0,-1.0
Indiana,Clinton,retail_rec,1,-36.0
Indiana,Clinton,groc_pharm,1,-30.0
Indiana,Clinton,parks,0,
Indiana,Clinton,transit,0,
Indiana,Clinton,work,1,-30.0
Indiana,Clinton,home,0,19.0
Indiana,Crawford,retail_rec,0,-58.0
Indiana,Crawford,groc_pharm,0,-16.0
Indiana,Crawford,parks,0,
Indiana,Crawford,transit,1,-38.0
Indiana,Crawford,work,0,-36.0
Indiana,Crawford,home,0,
Indiana,Daviess,retail_rec,1,-40.0
Indiana,Daviess,groc_pharm,1,-5.0
Indiana,Daviess,parks,0,
Indiana,Daviess,transit,0,
Indiana,Daviess,work,1,-25.0
Indiana,Daviess,home,0,8.0
Indiana,DeKalb,retail_rec,1,-50.0
Indiana,DeKalb,groc_pharm,1,-18.0
Indiana,DeKalb,parks,0,
Indiana,DeKalb,transit,0,
Indiana,DeKalb,work,1,-34.0
Indiana,DeKalb,home,0,22.0
Indiana,Dearborn,retail_rec,1,-35.0
Indiana,Dearborn,groc_pharm,1,-11.0
Indiana,Dearborn,parks,0,
Indiana,Dearborn,transit,0,
Indiana,Dearborn,work,1,-42.0
Indiana,Dearborn,home,0,22.0
Indiana,Decatur,retail_rec,1,-45.0
Indiana,Decatur,groc_pharm,1,-26.0
Indiana,Decatur,parks,0,
Indiana,Decatur,transit,1,-35.0
Indiana,Decatur,work,1,-43.0
Indiana,Decatur,home,0,11.0
Indiana,Delaware,retail_rec,1,-52.0
Indiana,Delaware,groc_pharm,1,-28.0
Indiana,Delaware,parks,0,
Indiana,Delaware,transit,1,1.0
Indiana,Delaware,work,1,-36.0
Indiana,Delaware,home,1,10.0
Indiana,Dubois,retail_rec,1,-40.0
Indiana,Dubois,groc_pharm,1,-19.0
Indiana,Dubois,parks,0,
Indiana,Dubois,transit,0,
Indiana,Dubois,work,1,-29.0
Indiana,Dubois,home,0,21.0
Indiana,Elkhart,retail_rec,1,-43.0
Indiana,Elkhart,groc_pharm,1,-35.0
Indiana,Elkhart,parks,0,18.0
Indiana,Elkhart,transit,1,-19.0
Indiana,Elkhart,work,1,-35.0
Indiana,Elkhart,home,1,10.0
Indiana,Fayette,retail_rec,1,-32.0
Indiana,Fayette,groc_pharm,1,-21.0
Indiana,Fayette,parks,0,
Indiana,Fayette,transit,0,
Indiana,Fayette,work,1,-35.0
Indiana,Fayette,home,0,6.0
Indiana,Floyd,retail_rec,1,-39.0
Indiana,Floyd,groc_pharm,1,-21.0
Indiana,Floyd,parks,0,
Indiana,Floyd,transit,0,
Indiana,Floyd,work,1,-38.0
Indiana,Floyd,home,1,21.0
Indiana,Fountain,retail_rec,1,-65.0
Indiana,Fountain,groc_pharm,1,-10.0
Indiana,Fountain,parks,0,
Indiana,Fountain,transit,0,
Indiana,Fountain,work,0,-36.0
Indiana,Fountain,home,0,
Indiana,Franklin,retail_rec,1,-38.0
Indiana,Franklin,groc_pharm,1,-28.0
Indiana,Franklin,parks,0,
Indiana,Franklin,transit,0,
Indiana,Franklin,work,1,-36.0
Indiana,Franklin,home,0,
Indiana,Fulton,retail_rec,1,-33.0
Indiana,Fulton,groc_pharm,1,-19.0
Indiana,Fulton,parks,0,
Indiana,Fulton,transit,0,-54.0
Indiana,Fulton,work,1,-31.0
Indiana,Fulton,home,0,
Indiana,Gibson,retail_rec,1,-35.0
Indiana,Gibson,groc_pharm,1,-19.0
Indiana,Gibson,parks,0,
Indiana,Gibson,transit,1,-29.0
Indiana,Gibson,work,1,-29.0
Indiana,Gibson,home,0,11.0
Indiana,Grant,retail_rec,1,-46.0
Indiana,Grant,groc_pharm,1,-17.0
Indiana,Grant,parks,0,
Indiana,Grant,transit,1,-13.0
Indiana,Grant,work,1,-22.0
Indiana,Grant,home,1,17.0
Indiana,Greene,retail_rec,1,-33.0
Indiana,Greene,groc_pharm,1,-23.0
Indiana,Greene,parks,0,
Indiana,Greene,transit,0,
Indiana,Greene,work,1,-29.0
Indiana,Greene,home,0,5.0
Indiana,Hamilton,retail_rec,1,-58.0
Indiana,Hamilton,groc_pharm,1,-31.0
Indiana,Hamilton,parks,1,38.0
Indiana,Hamilton,transit,0,
Indiana,Hamilton,work,1,-47.0
Indiana,Hamilton,home,1,13.0
Indiana,Hancock,retail_rec,1,-46.0
Indiana,Hancock,groc_pharm,1,9.0
Indiana,Hancock,parks,0,
Indiana,Hancock,transit,1,-12.0
Indiana,Hancock,work,1,-38.0
Indiana,Hancock,home,0,24.0
Indiana,Harrison,retail_rec,1,-44.0
Indiana,Harrison,groc_pharm,1,-8.0
Indiana,Harrison,parks,0,
Indiana,Harrison,transit,0,
Indiana,Harrison,work,1,-30.0
Indiana,Harrison,home,0,20.0
Indiana,Hendricks,retail_rec,1,-47.0
Indiana,Hendricks,groc_pharm,1,-26.0
Indiana,Hendricks,parks,0,-13.0
Indiana,Hendricks,transit,1,-19.0
Indiana,Hendricks,work,1,-39.0
Indiana,Hendricks,home,1,12.0
Indiana,Henry,retail_rec,1,-32.0
Indiana,Henry,groc_pharm,1,-19.0
Indiana,Henry,parks,0,
Indiana,Henry,transit,1,-28.0
Indiana,Henry,work,1,-31.0
Indiana,Henry,home,0,21.0
Indiana,Howard,retail_rec,1,-56.0
Indiana,Howard,groc_pharm,1,-36.0
Indiana,Howard,parks,0,
Indiana,Howard,transit,0,
Indiana,Howard,work,1,-47.0
Indiana,Howard,home,1,14.0
Indiana,Huntington,retail_rec,1,-47.0
Indiana,Huntington,groc_pharm,1,-29.0
Indiana,Huntington,parks,0,
Indiana,Huntington,transit,0,-46.0
Indiana,Huntington,work,1,-34.0
Indiana,Huntington,home,0,21.0
Indiana,Jackson,retail_rec,1,-24.0
Indiana,Jackson,groc_pharm,1,-55.0
Indiana,Jackson,parks,0,
Indiana,Jackson,transit,0,-6.0
Indiana,Jackson,work,1,-41.0
Indiana,Jackson,home,0,22.0
Indiana,Jasper,retail_rec,1,-44.0
Indiana,Jasper,groc_pharm,1,-24.0
Indiana,Jasper,parks,0,
Indiana,Jasper,transit,1,-22.0
Indiana,Jasper,work,1,-33.0
Indiana,Jasper,home,0,15.0
Indiana,Jay,retail_rec,1,-40.0
Indiana,Jay,groc_pharm,1,-35.0
Indiana,Jay,parks,0,
Indiana,Jay,transit,0,
Indiana,Jay,work,1,-22.0
Indiana,Jay,home,0,
Indiana,Jefferson,retail_rec,1,-37.0
Indiana,Jefferson,groc_pharm,1,-1.0
Indiana,Jefferson,parks,0,
Indiana,Jefferson,transit,0,
Indiana,Jefferson,work,1,-23.0
Indiana,Jefferson,home,0,14.0
Indiana,Jennings,retail_rec,1,-26.0
Indiana,Jennings,groc_pharm,1,-11.0
Indiana,Jennings,parks,0,
Indiana,Jennings,transit,0,
Indiana,Jennings,work,1,-37.0
Indiana,Jennings,home,0,12.0
Indiana,Johnson,retail_rec,1,-51.0
Indiana,Johnson,groc_pharm,1,-22.0
Indiana,Johnson,parks,0,-5.0
Indiana,Johnson,transit,1,-24.0
Indiana,Johnson,work,1,-37.0
Indiana,Johnson,home,1,11.0
Indiana,Knox,retail_rec,1,-44.0
Indiana,Knox,groc_pharm,1,-15.0
Indiana,Knox,parks,0,
Indiana,Knox,transit,0,
Indiana,Knox,work,1,-31.0
Indiana,Knox,home,0,14.0
Indiana,Kosciusko,retail_rec,1,-52.0
Indiana,Kosciusko,groc_pharm,1,-24.0
Indiana,Kosciusko,parks,0,
Indiana,Kosciusko,transit,0,
Indiana,Kosciusko,work,1,-33.0
Indiana,Kosciusko,home,0,23.0
Indiana,LaGrange,retail_rec,1,-70.0
Indiana,LaGrange,groc_pharm,1,-25.0
Indiana,LaGrange,parks,0,-46.0
Indiana,LaGrange,transit,1,-32.0
Indiana,LaGrange,work,1,-36.0
Indiana,LaGrange,home,0,9.0
Indiana,LaPorte,retail_rec,1,-49.0
Indiana,LaPorte,groc_pharm,1,-24.0
Indiana,LaPorte,parks,0,-23.0
Indiana,LaPorte,transit,1,-43.0
Indiana,LaPorte,work,1,-32.0
Indiana,LaPorte,home,1,10.0
Indiana,Lake,retail_rec,1,-52.0
Indiana,Lake,groc_pharm,1,-27.0
Indiana,Lake,parks,1,-18.0
Indiana,Lake,transit,1,-25.0
Indiana,Lake,work,1,-38.0
Indiana,Lake,home,1,13.0
Indiana,Lawrence,retail_rec,1,-41.0
Indiana,Lawrence,groc_pharm,1,-23.0
Indiana,Lawrence,parks,0,
Indiana,Lawrence,transit,0,
Indiana,Lawrence,work,1,-34.0
Indiana,Lawrence,home,0,17.0
Indiana,Madison,retail_rec,1,-44.0
Indiana,Madison,groc_pharm,1,-12.0
Indiana,Madison,parks,0,
Indiana,Madison,transit,1,-27.0
Indiana,Madison,work,1,-35.0
Indiana,Madison,home,1,10.0
Indiana,Marion,retail_rec,1,-52.0
Indiana,Marion,groc_pharm,1,-27.0
Indiana,Marion,parks,1,17.0
Indiana,Marion,transit,1,-49.0
Indiana,Marion,work,1,-38.0
Indiana,Marion,home,1,11.0
Indiana,Marshall,retail_rec,1,-48.0
Indiana,Marshall,groc_pharm,1,-19.0
Indiana,Marshall,parks,0,
Indiana,Marshall,transit,1,-26.0
Indiana,Marshall,work,1,-25.0
Indiana,Marshall,home,0,21.0
Indiana,Martin,retail_rec,1,-40.0
Indiana,Martin,groc_pharm,0,-4.0
Indiana,Martin,parks,0,
Indiana,Martin,transit,0,
Indiana,Martin,work,0,-36.0
Indiana,Martin,home,0,
Indiana,Miami,retail_rec,1,-43.0
Indiana,Miami,groc_pharm,1,-27.0
Indiana,Miami,parks,0,
Indiana,Miami,transit,0,
Indiana,Miami,work,1,-39.0
Indiana,Miami,home,0,16.0
Indiana,Monroe,retail_rec,1,-53.0
Indiana,Monroe,groc_pharm,1,-33.0
Indiana,Monroe,parks,0,39.0
Indiana,Monroe,transit,1,-40.0
Indiana,Monroe,work,1,-42.0
Indiana,Monroe,home,1,12.0
Indiana,Montgomery,retail_rec,1,-40.0
Indiana,Montgomery,groc_pharm,1,-25.0
Indiana,Montgomery,parks,0,
Indiana,Montgomery,transit,0,-35.0
Indiana,Montgomery,work,1,-31.0
Indiana,Montgomery,home,0,16.0
Indiana,Morgan,retail_rec,1,-39.0
Indiana,Morgan,groc_pharm,1,-12.0
Indiana,Morgan,parks,0,
Indiana,Morgan,transit,0,
Indiana,Morgan,work,1,-32.0
Indiana,Morgan,home,0,20.0
Indiana,Newton,retail_rec,1,-45.0
Indiana,Newton,groc_pharm,0,
Indiana,Newton,parks,0,
Indiana,Newton,transit,0,
Indiana,Newton,work,0,-27.0
Indiana,Newton,home,0,
Indiana,Noble,retail_rec,1,-42.0
Indiana,Noble,groc_pharm,1,-26.0
Indiana,Noble,parks,0,
Indiana,Noble,transit,0,
Indiana,Noble,work,1,-42.0
Indiana,Noble,home,0,23.0
Indiana,Ohio,retail_rec,0,
Indiana,Ohio,groc_pharm,0,
Indiana,Ohio,parks,0,
Indiana,Ohio,transit,0,
Indiana,Ohio,work,0,-53.0
Indiana,Ohio,home,0,
Indiana,Orange,retail_rec,1,-41.0
Indiana,Orange,groc_pharm,1,-19.0
Indiana,Orange,parks,0,
Indiana,Orange,transit,0,
Indiana,Orange,work,1,-45.0
Indiana,Orange,home,0,
Indiana,Owen,retail_rec,1,-30.0
Indiana,Owen,groc_pharm,1,-21.0
Indiana,Owen,parks,0,
Indiana,Owen,transit,0,
Indiana,Owen,work,1,-29.0
Indiana,Owen,home,0,
Indiana,Parke,retail_rec,0,-44.0
Indiana,Parke,groc_pharm,1,-2.0
Indiana,Parke,parks,0,
Indiana,Parke,transit,0,
Indiana,Parke,work,0,-37.0
Indiana,Parke,home,0,
Indiana,Perry,retail_rec,1,-59.0
Indiana,Perry,groc_pharm,0,-4.0
Indiana,Perry,parks,0,
Indiana,Perry,transit,0,
Indiana,Perry,work,1,-45.0
Indiana,Perry,home,0,
Indiana,Pike,retail_rec,0,-54.0
Indiana,Pike,groc_pharm,0,-7.0
Indiana,Pike,parks,0,
Indiana,Pike,transit,0,
Indiana,Pike,work,0,-39.0
Indiana,Pike,home,0,
Indiana,Porter,retail_rec,1,-54.0
Indiana,Porter,groc_pharm,1,-28.0
Indiana,Porter,parks,1,20.0
Indiana,Porter,transit,1,-39.0
Indiana,Porter,work,1,-34.0
Indiana,Porter,home,1,13.0
Indiana,Posey,retail_rec,1,-25.0
Indiana,Posey,groc_pharm,0,6.0
Indiana,Posey,parks,0,
Indiana,Posey,transit,0,
Indiana,Posey,work,1,-22.0
Indiana,Posey,home,0,-1.0
Indiana,Pulaski,retail_rec,1,-33.0
Indiana,Pulaski,groc_pharm,0,-23.0
Indiana,Pulaski,parks,0,
Indiana,Pulaski,transit,0,
Indiana,Pulaski,work,0,-34.0
Indiana,Pulaski,home,0,
Indiana,Putnam,retail_rec,1,-45.0
Indiana,Putnam,groc_pharm,1,-31.0
Indiana,Putnam,parks,0,
Indiana,Putnam,transit,0,
Indiana,Putnam,work,1,-26.0
Indiana,Putnam,home,0,11.0
Indiana,Randolph,retail_rec,1,-24.0
Indiana,Randolph,groc_pharm,1,-14.0
Indiana,Randolph,parks,0,
Indiana,Randolph,transit,0,
Indiana,Randolph,work,1,-28.0
Indiana,Randolph,home,0,8.0
Indiana,Ripley,retail_rec,1,-46.0
Indiana,Ripley,groc_pharm,1,-18.0
Indiana,Ripley,parks,0,
Indiana,Ripley,transit,0,
Indiana,Ripley,work,1,-27.0
Indiana,Ripley,home,0,0.0
Indiana,Rush,retail_rec,1,-44.0
Indiana,Rush,groc_pharm,1,-11.0
Indiana,Rush,parks,0,
Indiana,Rush,transit,0,
Indiana,Rush,work,1,-35.0
Indiana,Rush,home,0,
Indiana,Scott,retail_rec,1,-30.0
Indiana,Scott,groc_pharm,1,-8.0
Indiana,Scott,parks,0,
Indiana,Scott,transit,0,
Indiana,Scott,work,1,-33.0
Indiana,Scott,home,0,3.0
Indiana,Shelby,retail_rec,1,-46.0
Indiana,Shelby,groc_pharm,1,-18.0
Indiana,Shelby,parks,0,
Indiana,Shelby,transit,1,-43.0
Indiana,Shelby,work,1,-32.0
Indiana,Shelby,home,0,21.0
Indiana,Spencer,retail_rec,1,-45.0
Indiana,Spencer,groc_pharm,1,15.0
Indiana,Spencer,parks,0,
Indiana,Spencer,transit,0,
Indiana,Spencer,work,1,-24.0
Indiana,Spencer,home,0,
Indiana,St. Joseph,retail_rec,1,-53.0
Indiana,St. Joseph,groc_pharm,1,-26.0
Indiana,St. Joseph,parks,1,-17.0
Indiana,St. Joseph,transit,1,-37.0
Indiana,St. Joseph,work,1,-35.0
Indiana,St. Joseph,home,1,11.0
Indiana,Starke,retail_rec,1,-50.0
Indiana,Starke,groc_pharm,1,-10.0
Indiana,Starke,parks,0,
Indiana,Starke,transit,0,
Indiana,Starke,work,1,-25.0
Indiana,Starke,home,0,
Indiana,Steuben,retail_rec,1,-49.0
Indiana,Steuben,groc_pharm,1,-32.0
Indiana,Steuben,parks,0,
Indiana,Steuben,transit,1,-29.0
Indiana,Steuben,work,1,-37.0
Indiana,Steuben,home,0,19.0
Indiana,Sullivan,retail_rec,1,-38.0
Indiana,Sullivan,groc_pharm,1,-17.0
Indiana,Sullivan,parks,0,
Indiana,Sullivan,transit,0,
Indiana,Sullivan,work,1,-20.0
Indiana,Sullivan,home,0,
Indiana,Switzerland,retail_rec,0,
Indiana,Switzerland,groc_pharm,0,-34.0
Indiana,Switzerland,parks,0,
Indiana,Switzerland,transit,0,
Indiana,Switzerland,work,0,-44.0
Indiana,Switzerland,home,0,
Indiana,Tippecanoe,retail_rec,1,-57.0
Indiana,Tippecanoe,groc_pharm,1,-37.0
Indiana,Tippecanoe,parks,0,5.0
Indiana,Tippecanoe,transit,1,-27.0
Indiana,Tippecanoe,work,1,-41.0
Indiana,Tippecanoe,home,1,12.0
Indiana,Tipton,retail_rec,1,-46.0
Indiana,Tipton,groc_pharm,0,-22.0
Indiana,Tipton,parks,0,
Indiana,Tipton,transit,0,
Indiana,Tipton,work,0,-33.0
Indiana,Tipton,home,0,
Indiana,Union,retail_rec,0,-55.0
Indiana,Union,groc_pharm,0,
Indiana,Union,parks,0,
Indiana,Union,transit,0,
Indiana,Union,work,0,-39.0
Indiana,Union,home,0,
Indiana,Vanderburgh,retail_rec,1,-41.0
Indiana,Vanderburgh,groc_pharm,1,-16.0
Indiana,Vanderburgh,parks,0,-16.0
Indiana,Vanderburgh,transit,0,-53.0
Indiana,Vanderburgh,work,1,-29.0
Indiana,Vanderburgh,home,1,10.0
Indiana,Vermillion,retail_rec,1,-34.0
Indiana,Vermillion,groc_pharm,0,4.0
Indiana,Vermillion,parks,0,
Indiana,Vermillion,transit,0,-32.0
